fblnSTCLCFirstTimeFiler,fblnSTCLCHiRiskRouting,fblnSTEmail,fblnSTEstimatedPayment,fblnSTFS_Single,fblnSTIPMobile,fblnSTIPNotUS,fblnUINoNameMatch,fcurMeFBusinessIncomeLoss,fcurMeFRefund,fcurMeFSchA1098MortIntNot,fcurMeFSchACasualtyTheftLoss,fcurMeFSchCCommissionsFees,fcurMeFSchCDeprAndSect179,fcurMeFSchCGrossIncome,fcurMeFSchCMortIntPaidBanks,fcurMeFSchCNetGrossReceipts,fcurMeFSchCOfficeExpenses,fcurMeFSchETotDepreciation,fcurMeFSchFDeprSect179Ded,fcurMeFSchFTotalExpenses,fcurMeFSelfEmpHealthIns,fcurMeFW2AllocatedTips,fcurMeFW2LocalWagesAndTips,fcurMeFW2Wages,fcurSTAGI,fcurSTOtherTaxCredit,fcurSTTotalAdjustments,fcurZPIncome,fdblSTCLCSusPreparer,fintMeF8863Count,fintSTCLCRefundVar1,fintSTTPPeriodCount,flngCLCIssueCount,flngEntityRecordCount,fblnFraud
0,0,0,0,1,0,0,1,25000,3992,0,0,0,0,25000,0,25000,0,0,0,0,0,0,0,0,19234,0,-4000,33188,NULL,0,NULL,2,0,36,1
0,1,0,0,0,0,0,1,0,4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9357,9357,0,0,54288,NULL,0,NULL,3,1,30,1
0,0,1,0,0,0,0,1,8000,2268,0,0,0,0,8000,0,8000,0,0,0,0,0,0,0,2688,10123,8,0,30980,NULL,0,NULL,8,0,37,1
0,1,0,0,1,0,0,1,0,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15793,11793,5,-4000,23608,NULL,0,NULL,2,1,30,1
0,1,1,0,1,1,0,1,0,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8730,8730,14,0,38721,NULL,0,NULL,4,1,70,1
0,0,1,0,0,0,0,1,-9594,8475,0,0,0,0,19200,0,19200,0,0,0,0,0,0,29225,29225,NULL,0,0,32120,NULL,0,NULL,4,0,12,1
0,1,0,0,0,0,0,1,0,4043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22811,NULL,0,0,34944,NULL,1,NULL,2,1,6,1
1,0,0,0,1,0,0,1,0,2638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14573,14573,8,0,41965,NULL,1,NULL,0,1,6,1
0,1,0,0,0,1,0,1,0,9233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17520,17520,20,0,17043,NULL,0,NULL,2,1,32,1
0,0,0,0,0,0,0,1,0,2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4312,4312,0,0,50029,NULL,0,NULL,3,0,31,1
0,1,0,0,1,0,0,1,0,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27560,27560,0,0,63555,NULL,0,NULL,1,1,22,1
0,1,0,0,1,1,0,1,0,2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11135,11135,8,0,30682,NULL,0,NULL,3,1,12,1
1,0,1,0,0,0,0,1,13950,8636,0,0,0,0,16100,0,21800,0,0,0,0,753,0,0,0,25311,0,0,80740,NULL,1,NULL,0,2,3,1
0,0,0,0,0,0,0,1,0,6403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500,12500,57,-4000,44447,NULL,1,NULL,2,0,25,1
1,1,0,0,1,0,0,1,0,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17216,17216,5,0,42377,NULL,0,NULL,0,2,1,1
0,0,1,0,1,0,0,1,0,4921,0,3362,0,0,0,0,0,0,0,0,0,0,0,0,29038,45378,0,0,42472,NULL,0,NULL,4,0,58,1
0,1,0,0,1,0,0,1,0,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1667,13867,0,0,38721,NULL,1,NULL,7,1,45,1
0,1,0,0,0,0,0,1,0,7076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42700,96121,0,0,71319,NULL,0,NULL,9,1,101,1
0,0,1,0,1,0,0,1,0,7265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10403,10403,0,0,25839,NULL,1,NULL,6,0,50,1
0,NULL,0,0,0,0,0,1,0,2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15454,15454,10,0,70619,NULL,0,NULL,2,1,0,1
0,0,0,0,1,0,0,1,0,2517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9945,7445,0,0,40724,NULL,1,NULL,1,0,5,1
0,1,0,0,1,0,0,1,0,5965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12455,12455,16,0,50115,NULL,1,NULL,3,1,37,1
0,NULL,0,0,0,0,0,1,0,2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8972,17977,20,0,36077,NULL,0,NULL,6,1,0,1
1,NULL,0,0,0,0,0,1,0,6351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26332,26332,0,0,48403,NULL,0,NULL,0,2,0,1
0,0,0,0,1,0,0,1,0,2597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24488,24488,0,0,51045,NULL,1,NULL,1,0,81,1
0,0,0,0,0,0,0,1,0,5838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20095,20095,0,0,50160,NULL,0,NULL,3,0,12,1
0,0,0,0,0,1,0,1,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13163,13163,16,0,47696,NULL,0,NULL,9,0,49,1
0,0,1,0,1,0,0,1,0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11862,11862,8,0,59486,NULL,0,NULL,5,0,28,1
1,1,0,0,1,0,0,1,0,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8169,8169,14,0,27335,NULL,0,NULL,0,2,8,1
0,0,1,0,1,0,0,1,0,4733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15925,15925,5,0,25812,NULL,0,NULL,1,0,24,1
0,1,0,0,0,0,0,1,0,4637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99996,88606,0,-7890,69982,NULL,0,NULL,9,1,127,1
1,1,0,0,1,0,0,1,0,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10597,10597,8,0,41283,NULL,0,NULL,0,2,14,1
0,1,0,0,0,1,0,1,0,8390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78440,78440,0,0,55715,NULL,0,NULL,9,1,101,1
0,0,1,0,0,0,0,1,0,5797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13398,13398,16,0,38580,NULL,0,NULL,4,0,19,1
0,1,0,0,1,0,0,1,0,1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3008,3008,0,0,40685,NULL,1,NULL,1,1,3,1
0,1,0,0,1,0,0,1,0,5593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12065,12065,8,0,61457,NULL,1,NULL,1,1,19,1
0,0,1,0,0,0,NULL,1,2919,11006,0,0,0,0,6450,0,6450,0,0,0,0,0,0,0,16437,19150,15,0,46525,NULL,0,NULL,6,0,56,1
0,0,0,0,0,0,0,1,0,5251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25365,25365,0,0,62193,NULL,0,NULL,9,1,0,1
1,0,0,0,1,0,0,1,0,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7567,7567,0,0,31139,NULL,0,NULL,0,1,14,1
0,1,0,0,0,NULL,NULL,1,0,4412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28556,28556,0,0,0,NULL,0,NULL,2,1,0,1
0,1,0,0,1,0,0,1,0,9965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65983,65983,0,0,36596,NULL,0,NULL,9,1,78,1
1,1,0,0,0,0,0,1,0,9723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21840,21840,0,0,54952,NULL,1,NULL,0,2,21,1
0,0,1,0,0,0,0,1,1900,4978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594,16959,10,0,79697,NULL,1,NULL,2,0,69,1
1,0,0,0,1,0,0,1,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328,5920,0,0,33526,NULL,0,NULL,0,1,16,1
0,1,0,0,1,1,0,1,0,2441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13520,13520,8,0,59015,NULL,0,NULL,7,1,44,1
1,NULL,0,0,1,0,0,1,0,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510,5214,2,0,30042,NULL,1,NULL,0,1,21,1
0,0,0,0,0,0,0,1,0,5488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10587,10587,16,0,50115,NULL,0,NULL,8,0,29,1
0,0,0,0,1,0,0,1,0,1269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6068,6068,13,0,75732,NULL,1,NULL,5,0,22,1
0,1,0,0,1,0,0,1,0,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15625,15625,5,0,21049,NULL,0,NULL,1,1,28,1
0,1,0,0,1,0,0,1,0,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9688,9688,14,0,29201,NULL,0,NULL,1,1,16,1
0,1,1,0,1,0,0,1,0,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4323,7386,20,0,45921,NULL,0,NULL,4,1,25,1
0,NULL,0,0,1,0,0,1,0,4768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20351,20351,0,0,41530,NULL,1,NULL,1,0,12,1
0,0,0,0,1,1,0,1,0,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,8,0,41990,NULL,1,NULL,3,0,91,1
0,NULL,1,0,0,0,0,1,0,4321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27353,27353,0,0,33854,NULL,0,NULL,3,1,0,1
0,1,0,0,0,0,0,1,0,9218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18966,18966,15,0,40443,NULL,0,NULL,2,1,81,1
1,1,0,0,1,0,0,1,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11929,11929,8,0,56799,NULL,0,NULL,0,2,24,1
0,1,1,0,1,0,0,1,0,1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3950,3950,0,0,50115,NULL,1,NULL,1,1,27,1
0,0,0,0,0,1,0,1,-14214,11069,0,0,0,14714,500,0,500,0,0,0,0,0,0,0,26000,NULL,0,-10286,36459,NULL,1,NULL,6,0,37,1
1,0,0,0,1,1,0,1,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13120,13120,0,0,40443,NULL,0,NULL,0,1,22,1
0,1,0,0,1,NULL,NULL,1,0,2851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,10500,8,0,50115,NULL,1,NULL,1,1,45,1
0,1,0,0,1,0,0,1,0,4420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32265,32265,0,0,50876,NULL,0,NULL,8,1,77,1
1,0,0,0,1,0,0,1,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18368,NULL,0,0,39929,NULL,0,NULL,0,0,1,1
0,0,0,0,0,0,0,1,0,5811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23310,23310,0,0,42929,NULL,0,NULL,1,0,2,1
0,1,0,0,0,0,0,1,-44350,24397,0,0,0,45000,650,0,650,0,0,0,0,0,0,0,57600,30393,16,17143,71891,NULL,1,NULL,7,1,50,1
1,0,0,0,1,1,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,600,1890,10890,8,0,29661,NULL,1,NULL,0,1,1,1
0,1,0,0,0,0,0,1,0,4140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8023,8023,0,0,37375,NULL,0,NULL,4,1,32,1
0,1,0,0,0,0,0,1,10587,3710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3877,13716,16,0,34844,NULL,1,NULL,8,1,35,1
0,0,0,0,0,0,0,1,0,4941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11237,11237,0,0,55082,NULL,0,NULL,4,1,0,1
0,1,0,0,1,1,0,1,0,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6840,6840,20,0,35814,NULL,0,NULL,1,1,35,1
0,1,0,0,0,0,0,1,0,7931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11526,11526,0,0,70389,NULL,0,NULL,9,1,22,1
0,0,0,0,0,0,0,1,0,4153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11396,11396,16,0,0,NULL,0,NULL,1,0,26,1
0,1,0,0,1,0,0,1,0,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16359,16359,5,0,27202,NULL,0,NULL,5,1,15,1
0,1,0,0,0,0,0,1,13769,5416,0,0,0,0,16988,0,16988,0,0,0,0,0,0,0,1346,14674,24,0,44217,NULL,0,NULL,6,1,14,1
0,1,0,0,0,0,0,1,0,8265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18847,18847,15,0,21694,NULL,0,NULL,2,1,17,1
0,NULL,1,0,0,0,0,1,0,5849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10786,10786,16,0,31083,NULL,0,NULL,2,0,27,1
0,1,0,0,1,0,0,1,0,6104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59495,59495,0,0,71891,NULL,0,NULL,9,1,55,1
0,1,1,0,1,0,0,1,0,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9368,9368,0,0,55715,NULL,0,NULL,1,1,19,1
0,1,0,0,1,0,0,1,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68000,68000,0,0,29346,NULL,0,NULL,9,3,229,1
0,1,0,0,0,0,0,1,0,6333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9653,15203,10,0,30980,NULL,0,NULL,3,1,36,1
0,0,1,0,1,0,0,1,0,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8953,8953,14,0,43474,NULL,0,NULL,8,0,53,1
0,0,0,0,0,0,0,1,0,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16347,16347,15,0,55082,NULL,0,NULL,4,0,1,1
0,1,0,0,0,0,0,1,0,3836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9017,9017,11,0,35196,NULL,0,NULL,5,1,98,1
0,1,0,0,0,NULL,NULL,1,0,3897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24880,24880,0,0,0,NULL,0,NULL,5,1,0,1
0,1,0,0,1,0,0,1,0,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11769,11769,0,0,44217,NULL,0,NULL,1,1,9,1
0,0,0,0,0,0,0,1,0,6620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11237,11237,16,0,42472,NULL,0,NULL,5,0,46,1
0,1,0,0,0,1,0,1,0,7911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51006,100611,0,0,37730,NULL,0,NULL,9,1,90,1
0,1,0,0,1,1,0,1,0,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13167,13167,8,0,82572,NULL,0,NULL,1,1,4,1
0,1,0,0,1,1,0,1,0,1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15412,11412,5,-4000,22400,NULL,0,NULL,4,1,51,1
0,0,1,0,1,0,0,1,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13372,13372,8,0,41990,NULL,0,NULL,3,0,27,1
0,1,0,0,1,0,0,1,0,4260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4624,6296,0,0,44217,NULL,0,NULL,4,1,89,1
0,0,0,0,1,0,0,1,0,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11190,11190,8,0,48991,NULL,0,NULL,1,0,10,1
0,0,0,0,0,0,0,1,0,7304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13082,13082,24,0,38721,NULL,0,NULL,2,0,42,1
0,0,1,0,1,0,0,1,0,2481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11368,11368,8,0,33548,NULL,0,NULL,4,0,50,1
0,1,1,0,0,0,0,1,0,8214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79645,79645,0,0,83404,NULL,0,NULL,9,1,105,1
0,1,0,0,1,0,0,1,0,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12005,12005,0,0,55783,NULL,0,NULL,1,1,4,1
0,1,0,0,1,1,0,1,0,2573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11860,11860,8,0,52526,NULL,1,NULL,2,1,44,1
0,0,1,0,0,0,0,1,0,7840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9962,17569,15,0,25862,NULL,1,NULL,9,0,85,1
0,1,0,0,1,0,0,1,0,3360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33292,29292,0,-4000,50597,NULL,0,NULL,10,1,58,1
0,0,0,0,0,0,0,1,0,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19454,20454,0,0,0,NULL,0,NULL,1,0,14,1
0,1,0,0,1,0,0,1,0,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23440,23440,0,0,31083,NULL,0,NULL,2,1,36,1
0,1,0,0,1,0,0,1,0,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7100,14318,8,0,50160,NULL,0,NULL,6,1,85,1
0,0,1,0,0,0,0,1,0,7893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14444,14584,0,0,44217,NULL,0,NULL,8,0,52,1
0,0,1,0,0,0,0,1,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11590,11590,16,0,36596,NULL,0,NULL,8,0,28,1
0,0,0,0,0,0,0,1,0,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30097,30097,0,0,44657,NULL,0,NULL,6,0,38,1
1,0,1,0,1,0,0,1,0,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33501,NULL,0,0,32757,NULL,0,NULL,0,0,2,1
0,0,0,0,1,0,0,1,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21465,21465,0,0,66589,NULL,0,NULL,2,0,23,1
0,1,0,0,1,0,0,1,0,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16162,16162,5,0,25862,NULL,0,NULL,1,1,12,1
1,1,0,0,1,0,0,1,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22131,18131,0,-4000,40724,NULL,0,NULL,0,2,7,1
0,1,0,0,1,0,0,1,0,4024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10120,10120,8,0,25280,NULL,0,NULL,1,1,13,1
0,0,0,0,1,0,0,1,0,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7823,7823,0,0,0,NULL,0,NULL,4,0,23,1
0,1,0,0,0,0,0,1,0,9441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8053,12935,24,0,31308,NULL,0,NULL,7,1,49,1
1,0,1,0,0,0,0,1,0,6356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37112,37112,0,0,44099,NULL,0,NULL,0,2,0,1
0,0,0,0,1,0,0,1,0,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6288,2288,0,-4000,49638,NULL,0,NULL,5,2,29,1
0,1,0,0,0,1,0,1,0,7918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15104,15104,0,0,37375,NULL,0,NULL,1,1,33,1
1,1,0,0,1,0,0,1,0,7728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64800,NULL,0,0,36405,NULL,0,NULL,0,1,1,1
0,1,0,0,0,0,0,1,0,4549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35988,35988,0,0,41990,NULL,0,NULL,2,1,39,1
0,1,0,0,0,0,0,1,0,5582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30126,40215,0,0,45074,NULL,0,NULL,1,1,1,1
1,1,0,0,0,0,0,1,0,2292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5706,1706,0,-4000,44186,NULL,0,NULL,0,2,8,1
1,0,0,0,1,0,0,1,0,5628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11673,11673,16,0,50597,NULL,0,NULL,0,1,18,1
1,0,0,0,1,0,0,1,-2380,558,0,0,0,0,8132,0,8132,0,0,0,0,0,0,0,4445,2065,0,0,78007,NULL,0,NULL,0,1,19,1
0,1,0,0,0,0,0,1,0,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31768,31768,0,0,50876,NULL,0,NULL,3,1,72,1
0,NULL,0,0,0,0,0,1,0,1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69636,NULL,0,0,109343,NULL,0,NULL,7,0,57,1
1,1,0,0,1,0,0,1,0,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9632,12454,0,0,42710,NULL,0,NULL,0,2,2,1
0,1,0,0,1,0,0,1,0,1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6582,6582,0,0,27478,NULL,0,NULL,3,1,10,1
0,1,0,0,1,1,0,1,0,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6519,6519,0,0,0,NULL,0,NULL,2,1,91,1
0,1,0,0,1,0,0,1,0,4396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12743,12743,8,0,25862,NULL,1,NULL,4,1,19,1
0,0,1,0,1,0,0,1,0,2537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67987,67987,0,0,36482,NULL,0,NULL,8,0,56,1
0,1,0,0,1,0,0,1,0,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21121,21121,0,0,33236,NULL,0,NULL,9,1,92,1
0,1,0,0,1,0,0,1,0,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19702,19702,0,0,71319,NULL,0,NULL,9,1,88,1
0,1,0,0,0,0,0,1,0,8381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14760,14760,0,0,42710,NULL,0,NULL,4,1,50,1
0,1,0,0,1,0,0,1,0,3572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10739,11045,16,0,37196,NULL,0,NULL,9,1,47,1
0,1,1,0,0,0,0,1,0,5729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17176,NULL,0,0,63742,NULL,0,NULL,4,0,28,1
0,0,1,0,1,0,0,1,0,2147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000,21500,0,0,36456,NULL,0,NULL,2,4,39,1
0,1,0,0,1,0,0,1,0,1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7765,7765,20,0,32363,NULL,0,NULL,5,1,44,1
1,0,1,0,0,0,0,1,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10192,10192,8,0,46753,NULL,0,NULL,0,1,1,1
0,0,0,0,0,0,0,1,0,4035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25153,25153,0,0,55082,NULL,1,NULL,8,1,0,1
0,1,0,0,1,0,0,1,0,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23737,23737,0,0,43516,NULL,0,NULL,4,1,62,1
0,1,0,0,0,0,0,1,0,5759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18367,18367,10,0,50453,NULL,0,NULL,7,1,53,1
0,0,0,0,0,1,0,1,0,6081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15709,15709,10,0,71319,NULL,0,NULL,4,0,83,1
0,1,1,0,1,1,0,1,2154,1273,0,0,0,0,2154,0,2154,0,0,0,0,0,0,0,5735,7736,20,0,23608,NULL,1,NULL,1,1,9,1
0,NULL,0,0,1,0,0,1,0,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10972,10972,8,0,40724,NULL,0,NULL,3,0,27,1
0,1,1,0,0,0,0,1,0,9313,0,0,0,0,0,0,0,0,0,0,0,0,0,102000,102000,102000,0,0,87457,NULL,0,NULL,6,2,48,1
0,1,0,0,1,0,0,1,0,2990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14104,14104,8,0,45074,NULL,1,NULL,1,1,12,1
0,1,0,0,1,0,0,1,0,7191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22091,18091,593,-4000,36720,NULL,0,NULL,1,1,6,1
1,0,0,0,1,0,0,1,0,5912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13721,13721,8,0,37496,NULL,1,NULL,0,1,2,1
0,1,0,0,0,0,0,1,0,2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12456,20608,0,0,21694,NULL,1,NULL,1,1,9,1
0,1,0,0,1,0,0,1,0,4155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12850,12850,8,0,35096,NULL,0,NULL,3,1,28,1
0,0,1,0,0,0,0,1,-5117,4040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6188,56051,0,0,30412,NULL,0,NULL,9,0,25,1
0,1,0,0,0,0,0,1,-2197,7397,0,0,0,337,5000,0,5000,0,0,0,0,0,0,0,15939,13487,0,0,37455,NULL,0,NULL,8,1,58,1
0,0,0,0,0,0,0,1,0,2307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8433,16819,4,0,61457,NULL,0,NULL,4,0,1,1
0,1,1,0,1,1,0,1,0,2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10347,10347,8,0,56214,NULL,0,NULL,5,1,25,1
0,1,0,0,0,0,0,1,0,4323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4646,10146,16,0,34746,NULL,0,NULL,1,1,18,1
0,1,0,0,1,1,0,1,0,2264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23524,23524,0,0,40443,NULL,0,NULL,9,1,38,1
0,0,0,0,0,0,0,1,1829,0,0,0,0,0,1829,0,1829,0,0,0,0,0,0,0,43543,NULL,0,0,47497,NULL,0,NULL,9,0,63,1
0,1,0,0,0,0,0,1,0,8250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14088,14088,24,0,52557,NULL,0,NULL,2,1,16,1
0,0,0,0,1,0,0,1,0,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7192,7192,20,0,18143,NULL,0,NULL,1,0,11,1
0,1,0,0,0,0,0,1,0,4992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11962,11962,16,0,37741,NULL,0,NULL,4,1,52,1
1,1,0,0,1,0,0,1,0,7937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68394,NULL,0,0,41837,NULL,0,NULL,0,1,1,1
0,1,0,0,1,0,0,1,0,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13957,13957,0,0,25812,NULL,1,NULL,1,1,10,1
0,1,0,0,0,0,0,1,0,7069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13726,13726,24,0,57440,NULL,0,NULL,8,1,7,1
1,NULL,0,0,1,0,0,1,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7731,7731,20,0,38413,NULL,0,NULL,0,1,6,1
1,0,0,0,0,0,0,1,0,2207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17569,NULL,113,0,62972,NULL,0,NULL,0,0,2,1
0,0,0,0,0,0,0,1,-712,6716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19976,19264,10,0,37882,NULL,0,NULL,6,0,43,1
0,0,0,0,1,0,0,1,0,4459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43290,43290,0,0,55082,NULL,0,NULL,5,0,48,1
1,1,0,0,1,0,0,1,0,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17956,17956,0,0,25862,NULL,1,NULL,0,2,4,1
0,0,0,0,1,0,0,1,2183,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3029,0,0,25812,NULL,0,NULL,3,0,12,1
1,1,0,0,1,0,0,1,0,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15580,15580,5,0,62913,NULL,1,NULL,0,2,24,1
