fbln1YearWebPayment,fblnAddressChange3Months,fblnAllAccountsCeased,fblnAllAccountsOpen,fblnAllTimeAuditCount,fblnAutomatedLetterSent,fblnDeactivatedCredit1Year,fblnInState,fblnNameChange3Months,fblnNonfiler,fblnPhoneChange3Months,fcurAuditPostings,fcurBalance,fcurMaxWebPayment1Year,fcurMinWebPayment1Year,flngAccountCount,flngAccountsWithBalanceCount,flngCeasedAccountCount,flngDaysOpen,flngDaysSinceLastCollection,flngOpenAccountCount,flngOpenPeriodCount,flngPriorCollectionsCount,fstrCollectDistrict,fstrCustomerType,fstrTaxType,fblnTargetSelfCured
0,0,0,1,0,0,0,1,0,0,0,0,19946.96,0,0,3,2,0,5,348,3,0,1,District 13,COR,Corporate Income,0
0,1,0,1,0,0,0,0,0,0,0,0,250.65,0,0,4,2,0,5,-1,4,0,0,District 1,PAR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,498.33,0,0,4,3,0,5,27,4,0,1,District 2,SCO,Corporate Income,1
1,0,0,0,1,0,0,1,0,0,0,0,970.91,18.75,18.75,4,4,2,5,583,2,0,1,District 4,SCO,Corporate Income,0
0,0,0,0,0,0,0,1,0,0,0,0,4405.7,0,0,4,3,3,5,1366,1,0,1,District 8,COR,Corporate Income,1
0,0,0,0,1,0,0,1,0,0,0,2469,1518.8,0,0,4,2,3,5,341,1,0,1,District 2,SCO,Corporate Income,0
0,0,0,0,1,0,0,0,0,0,0,6068.1,19311.7,0,0,5,3,2,5,379,3,0,1,District 1,SCO,Corporate Income,0
0,0,0,0,0,0,0,1,0,0,0,0,10975.91,0,0,6,4,2,5,975,4,0,1,District 7,COR,Corporate Income,0
0,0,0,1,0,0,0,0,0,0,0,0,71115.2,0,0,4,3,0,5,216,4,0,1,District 1,SCO,Pass Through,0
0,0,0,1,0,0,0,1,0,0,0,0,47.53,0,0,1,1,0,5,47,1,0,1,District 13,IND,Sales,0
0,0,0,1,1,0,0,0,0,0,0,1347,1347,0,0,4,2,0,5,880,4,0,1,District 1,COR,Sales,1
0,0,0,1,0,0,0,0,0,0,0,0,8829.35,0,0,4,2,0,5,196,4,0,1,District 1,COR,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,1651.44,0,0,4,3,0,5,25,4,0,1,District 13,PAR,Sales,0
0,1,0,1,1,0,0,1,0,0,0,4633,20155,0,0,4,4,0,5,185,4,0,1,District 9,COR,Sales,0
0,0,0,0,0,0,0,1,0,0,1,0,1344.54,0,0,4,3,1,5,201,3,0,1,District 16,SCO,Sales,1
0,0,0,0,0,0,0,0,0,0,0,0,33484.01,0,0,4,4,1,5,5,3,0,1,District 2,PAR,Sales,0
0,0,1,0,0,0,0,1,0,0,0,0,207.24,0,0,4,3,4,5,749,0,0,1,District 2,COR,Sales,1
0,0,1,0,0,0,0,1,0,0,1,0,66,0,0,4,2,4,5,36,0,0,1,District 7,SCO,Sales,1
0,0,0,1,0,0,0,1,0,0,0,0,284,0,0,5,4,0,5,7,5,0,1,District 2,SCO,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,259.62,5659,123.13,5,3,0,5,85,5,0,1,District 2,SCO,Sales,1
1,0,0,1,0,0,0,1,0,0,0,0,22035.65,7850,500,6,5,0,5,136,6,0,1,District 2,PAR,Sales,0
0,0,0,0,0,0,0,1,0,0,0,0,250.44,0,0,2,2,1,5,63,1,1,1,District 13,IND,Sales,0
0,0,0,1,2,0,1,0,0,0,0,-53239,104098.66,0,0,6,6,0,5,526,6,1,1,District 0,COR,Sales,0
0,0,1,0,0,0,0,1,0,0,0,0,4276.02,0,0,3,1,3,5,319,0,2,1,District 2,SCO,Sales,0
1,0,0,1,0,0,0,1,0,1,0,0,2593.44,500,500,5,4,0,5,98,5,2,1,District 4,SCO,Sales,0
1,0,0,1,2,0,0,0,0,1,0,9393.46,17520.43,48396,1737.43,6,6,0,5,106,6,9,1,District 1,COR,Sales,0
1,0,0,1,0,0,0,0,0,0,0,0,193.21,246.29,7,1,1,0,5,23,1,0,1,District 1,SCO,Withholding,0
0,0,0,1,0,0,0,1,0,0,0,0,107.88,0,0,2,2,0,5,-1,2,0,0,District 7,IND,Withholding,0
1,0,0,1,0,0,0,1,0,0,0,0,9007.89,12816,197.94,4,4,0,5,1173,4,0,1,District 2,COR,Withholding,0
1,0,0,0,0,0,0,1,0,0,0,0,53.28,496,21.08,4,2,3,5,756,1,0,1,District 7,IND,Withholding,0
0,0,0,1,0,0,0,0,0,0,1,0,311103.47,0,0,5,4,0,5,-1,5,0,0,District 1,COR,Withholding,0
0,0,0,1,0,0,0,1,0,1,1,0,13230.86,0,0,2,1,0,5,136,2,6,1,District 2,LLC,Withholding,0
0,0,0,1,0,0,0,1,0,0,0,0,6047.84,0,0,1,1,0,6,-1,1,0,0,District 7,TRS,Corporate Income,0
0,0,0,1,0,0,0,0,0,0,0,0,13383.64,0,0,1,1,0,6,122,1,0,1,District 1,COR,Corporate Income,0
0,0,0,1,1,0,0,0,0,0,0,374446.57,238672.27,0,0,1,1,0,6,981,1,0,1,District 1,COR,Corporate Income,0
0,1,1,0,0,0,0,1,1,0,1,0,6017.32,0,0,1,1,1,6,-1,0,0,0,District 13,TRS,Corporate Income,0
0,1,1,0,0,0,0,0,0,0,1,0,77.8,0,0,1,1,1,6,218,0,0,1,District 1,PAR,Corporate Income,1
0,0,1,0,0,0,0,1,0,0,0,0,981.45,0,0,1,1,1,6,153,0,0,1,District 13,PAR,Corporate Income,1
0,1,0,1,0,0,0,0,0,0,1,0,7820.61,0,0,2,1,0,6,-1,2,0,0,District 1,PAR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,303.99,0,0,2,2,0,6,-1,2,0,0,District 2,SCO,Corporate Income,0
0,0,0,1,1,0,0,1,0,0,1,0,35923.95,0,0,2,1,0,6,97,2,0,1,District 0,COR,Corporate Income,0
0,0,0,0,0,0,0,1,0,0,0,0,328.3,0,0,2,1,1,6,1888,1,0,1,District 16,SCO,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,25,0,0,3,2,0,6,8,3,0,1,District 16,SCO,Corporate Income,0
1,0,0,1,0,0,0,1,0,0,0,0,37683.82,28290.93,26728.23,3,3,0,6,601,3,0,1,District 4,COR,Corporate Income,0
0,0,0,0,0,0,0,0,0,0,0,0,9488.57,0,0,3,2,1,6,954,2,0,1,District 1,COR,Corporate Income,0
0,0,1,0,0,0,0,0,0,0,0,0,9108.14,0,0,3,3,3,6,1398,0,0,1,District 0,COR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,57,0,0,4,4,0,6,-1,4,0,0,District 16,SCO,Corporate Income,1
0,0,0,1,3,0,0,0,0,0,0,262226.59,14999.2,0,0,4,3,0,6,160,4,0,1,District 1,COR,Corporate Income,0
0,0,0,1,5,0,0,0,0,0,0,2821625,2215907.1,0,0,4,4,0,6,489,4,0,1,District 0,COR,Corporate Income,0
1,0,0,1,1,0,0,0,0,0,0,-74.3,5443.86,35000,5207.71,4,3,0,6,393,4,0,1,District 1,COR,Corporate Income,0
0,0,0,1,3,0,0,0,0,0,0,802321.09,1168691567,0,0,4,4,0,6,349,4,0,1,District 1,COR,Corporate Income,0
0,0,0,0,0,0,0,1,0,0,0,0,1703.2,0,0,4,3,1,6,448,3,0,1,District 2,SCO,Corporate Income,1
1,0,0,0,0,0,0,1,0,0,0,0,2236.49,638.31,208.92,4,2,1,6,734,3,0,1,District 2,SCO,Corporate Income,1
0,0,0,0,0,0,0,0,0,0,0,0,39835.61,0,0,4,4,2,6,503,2,0,1,District 1,COR,Corporate Income,0
1,0,0,0,1,0,0,0,0,0,0,22274,304749.85,3540000,3540000,4,3,3,6,51,1,0,1,District 1,COR,Corporate Income,0
0,0,0,1,0,0,0,0,0,1,0,0,888704.39,0,0,1,1,0,6,199,1,1,1,District 1,COR,Corporate Income,0
0,0,0,1,0,0,0,0,0,0,0,0,93.54,0,0,1,1,0,6,-1,1,0,0,District 1,SCO,Sales,1
1,0,0,1,1,0,0,0,0,0,0,25292,8940.47,34003,1558,1,1,0,6,1391,1,0,1,District 0,COR,Sales,0
0,0,0,0,0,0,0,1,0,0,0,0,42.95,0,0,2,1,1,6,70,1,0,1,District 2,IND,Sales,1
0,0,0,0,0,0,0,1,0,0,0,0,57.68,0,0,3,2,1,6,0,2,0,1,District 7,IND,Sales,1
0,0,0,0,0,0,0,1,0,0,0,0,83.68,0,0,3,1,2,6,201,1,0,1,District 2,COR,Sales,1
0,0,0,1,0,0,0,0,0,0,0,0,7024.24,0,0,4,1,0,6,-1,4,0,0,District 1,COR,Sales,0
1,1,0,1,0,0,0,1,1,0,0,0,2110.34,500,500,4,2,0,6,3,4,0,1,District 4,COR,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,1159.35,0,0,4,2,0,6,1063,4,0,1,District 7,SCO,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,141.86,2956,518.52,4,4,0,6,1193,4,0,1,District 13,SCO,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,2643.65,978.24,33.07,4,4,0,6,2,4,0,1,District 8,LLC,Sales,0
1,0,0,1,0,0,0,0,0,0,0,0,410.19,9000,9000,4,4,0,6,634,4,0,1,District 1,COR,Sales,1
0,1,0,1,2,0,0,0,0,0,0,700802,6574.02,0,0,4,2,0,6,62,4,0,1,District 1,PAR,Sales,0
0,0,0,0,1,0,0,0,0,0,0,0,1769.7,0,0,4,2,1,6,1475,3,0,1,District 1,COR,Sales,1
1,0,0,1,0,0,0,1,0,0,0,0,48.92,502,1,5,2,0,6,1818,5,0,1,District 16,COR,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,329.14,7448,326.11,5,4,0,6,438,5,0,1,District 4,SCO,Sales,0
1,1,0,1,0,0,0,1,0,0,0,0,3538.29,1657.01,310,5,4,0,6,630,5,0,1,District 8,COR,Sales,1
0,0,0,1,0,0,0,1,0,0,0,0,637.44,0,0,5,5,0,6,44,5,0,1,District 7,COR,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,3545.12,0,0,5,5,0,6,1,5,0,1,District 8,SCO,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,3438.47,2970,241.41,5,4,0,6,56,5,0,1,District 7,SCO,Sales,0
1,0,0,1,0,0,1,1,0,0,1,0,337.76,5100,79.98,5,5,0,6,327,5,0,1,District 4,COR,Sales,0
1,1,1,0,0,0,0,1,0,0,0,0,1504.47,500,500,5,2,5,6,57,0,0,1,District 1,SCO,Sales,0
1,0,1,0,0,0,0,1,0,0,0,0,3486.66,11129,1523,5,4,5,6,0,0,0,1,District 16,SCO,Sales,0
0,0,1,0,1,0,0,0,0,0,0,-25974.12,2745.5,0,0,5,4,5,6,48,0,0,1,District 1,COR,Sales,0
1,0,0,1,0,0,0,1,0,0,1,0,1313.63,1123.67,118.84,6,4,0,6,-1,6,0,0,District 4,NON,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,7641.89,0,0,6,3,0,6,-1,6,0,0,District 7,LLC,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,77.84,500,500,6,4,0,6,48,6,0,1,District 16,COR,Sales,0
1,1,0,0,0,0,0,1,0,0,0,0,4654.84,2234,32.15,6,4,1,6,195,5,0,1,District 9,SCO,Sales,1
0,0,0,0,0,0,0,1,0,0,1,0,4720.63,0,0,6,3,1,6,41,5,0,1,District 7,COR,Sales,1
1,0,0,0,0,0,0,1,0,0,0,0,7110.53,3219.17,267,6,4,4,6,98,2,0,1,District 0,SCO,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,206.66,2620,9,7,7,0,6,523,7,0,1,District 16,COR,Sales,1
0,0,0,0,2,0,0,1,0,0,0,81960.09,80091.46,0,0,7,5,2,6,293,5,0,1,District 2,PAR,Sales,0
0,0,0,1,4,0,0,1,0,0,0,4239500.93,12986.5,0,0,8,7,0,6,105,8,0,1,District 2,COR,Sales,0
0,0,0,0,0,0,0,1,0,0,0,0,929.67,0,0,8,3,2,6,49,6,0,1,District 9,COR,Sales,0
1,0,0,0,2,0,0,1,0,0,0,94716.61,2035.31,27328.16,234.42,8,4,6,6,1573,2,0,1,District 13,COR,Sales,0
0,1,0,0,0,0,0,1,0,0,0,0,100,0,0,11,4,5,6,219,6,0,1,District 7,NON,Sales,1
1,0,0,1,1,0,0,0,0,1,0,21868,2377.57,1478,1478,1,1,0,6,-1,1,1,0,District 1,PAR,Sales,0
0,0,1,0,0,0,0,1,0,0,0,0,76.58,0,0,5,2,5,6,36,0,1,1,District 2,SCO,Sales,0
1,0,0,1,0,0,0,0,0,0,0,0,1617196.58,2055875.45,1449487.69,1,1,0,6,146,1,0,1,District 1,GOV,Withholding,0
0,0,0,1,0,0,0,1,0,0,0,0,6309.88,0,0,2,2,0,6,2157,2,0,1,District 8,GOV,Withholding,0
1,0,0,1,0,0,0,0,0,0,0,0,18810.67,216460.13,102.96,2,2,0,6,139,2,0,1,District 1,COR,Withholding,0
0,0,0,1,0,0,0,1,0,0,0,0,250.01,0,0,3,2,0,6,-1,3,0,0,District 16,SCO,Withholding,0
0,0,0,1,0,0,0,1,0,0,0,0,632.68,0,0,3,2,0,6,2,3,0,1,District 2,SCO,Withholding,0
0,1,0,0,0,0,0,1,0,0,1,0,5298.41,0,0,3,2,2,6,4,1,0,1,District 2,IND,Withholding,0
1,0,0,1,0,0,0,1,0,0,0,0,55.52,5102.79,500,4,3,0,6,1863,4,0,1,District 0,NON,Withholding,0
0,0,0,1,0,0,0,0,0,0,0,0,24346.62,0,0,5,4,0,6,269,5,0,1,District 1,SCO,Withholding,0
1,0,0,1,0,0,0,1,0,0,0,0,30.89,5138,90,5,5,0,6,538,5,0,1,District 7,SCO,Withholding,0
1,0,0,0,0,0,0,1,0,0,0,0,215.48,551,52.12,5,4,3,6,334,2,0,1,District 4,IND,Withholding,0
1,0,0,0,0,0,0,1,0,0,0,0,832.14,1865,24,6,3,1,6,279,5,0,1,District 4,SCO,Withholding,0
0,0,0,1,0,0,0,1,1,0,0,0,77.41,0,0,9,3,0,6,0,9,0,1,District 4,NON,Withholding,0
0,0,0,1,0,0,0,0,0,0,0,0,27141.81,0,0,1,1,0,7,-1,1,0,0,District 0,COR,Corporate Income,0
0,0,0,1,0,0,0,0,0,0,0,0,179862.12,0,0,1,1,0,7,-1,1,0,0,District 0,COR,Corporate Income,0
0,0,0,1,0,0,0,0,0,0,0,0,541.5,0,0,1,1,0,7,-1,1,0,0,District 1,TRS,Corporate Income,1
0,0,0,1,0,0,0,0,0,0,0,0,5483.53,0,0,1,1,0,7,-1,1,0,0,District 1,COR,Corporate Income,0
0,0,0,1,0,0,0,0,0,0,0,0,6429.19,0,0,1,1,0,7,-1,1,0,0,District 1,PAR,Corporate Income,0
0,0,0,1,0,0,0,0,0,0,0,0,15672.31,0,0,1,1,0,7,-1,1,0,0,District 1,TRS,Corporate Income,0
0,1,0,1,0,0,0,1,1,0,0,0,92.16,0,0,1,1,0,7,-1,1,0,0,District 13,SCO,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,49.34,0,0,1,1,0,7,-1,1,0,0,District 16,TRS,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,7595.25,0,0,1,1,0,7,-1,1,0,0,District 4,TRS,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,343.99,0,0,1,1,0,7,-1,1,0,0,District 7,PAR,Corporate Income,0
0,0,0,1,0,0,1,0,0,0,0,0,148.6,0,0,1,1,0,7,90,1,0,1,District 1,TRS,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,12240.03,0,0,1,1,0,7,308,1,0,1,District 13,COR,Corporate Income,0
1,0,0,1,0,0,0,0,0,0,0,0,10752.1,68500,38000,1,1,0,7,445,1,0,1,District 1,COR,Corporate Income,0
0,0,0,1,0,1,0,0,0,0,0,0,5340.52,0,0,1,1,0,7,32,1,0,1,District 1,COR,Corporate Income,0
0,0,1,0,0,0,0,1,0,0,0,0,53.28,0,0,1,1,1,7,-1,0,0,0,District 0,SCO,Corporate Income,1
0,0,1,0,0,0,0,1,0,0,0,0,58.25,0,0,1,1,1,7,-1,0,0,0,District 0,SCO,Corporate Income,1
0,0,1,0,0,0,0,0,0,0,1,0,76,0,0,1,1,1,7,-1,0,0,0,District 1,TRS,Corporate Income,0
0,0,1,0,0,0,0,0,0,0,0,0,11190.42,0,0,1,1,1,7,1236,0,0,1,District 4,COR,Corporate Income,0
0,1,0,1,0,0,0,0,1,0,1,0,99.95,0,0,2,1,0,7,-1,2,0,0,District 1,SCO,Corporate Income,1
0,0,0,1,0,0,0,0,0,0,1,0,38508.1,0,0,2,2,0,7,-1,2,0,0,District 1,PAR,Corporate Income,0
1,0,0,1,0,0,0,1,0,0,0,0,149.57,1419.75,44.34,2,2,0,7,331,2,0,1,District 16,COR,Corporate Income,0
0,0,0,0,1,0,0,0,0,0,0,13807.72,14672.53,0,0,2,1,1,7,76,1,0,1,District 1,COR,Corporate Income,0
0,0,0,0,0,0,0,1,0,0,0,0,29.9,0,0,2,1,1,7,1,1,0,1,District 2,SCO,Corporate Income,1
0,0,1,0,0,0,0,0,0,0,0,0,7584.53,0,0,2,1,2,7,102,0,0,1,District 1,PAR,Corporate Income,0
0,1,0,1,0,0,0,0,0,0,0,0,697.71,0,0,3,2,0,7,-1,3,0,0,District 1,COR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,126.56,0,0,3,2,0,7,-1,3,0,0,District 2,COR,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,9711.46,0,0,3,2,0,7,748,3,0,1,District 13,COR,Corporate Income,0
0,0,0,0,0,0,0,1,0,0,0,0,594.17,0,0,3,1,1,7,493,2,0,1,District 13,PAR,Corporate Income,0
0,0,0,0,2,0,0,1,0,0,0,949.36,307.4,0,0,3,3,1,7,14,2,0,1,District 7,SCO,Corporate Income,0
0,0,0,0,0,0,0,1,0,0,0,0,742.8,0,0,3,2,2,7,-1,1,0,0,District 4,PAR,Corporate Income,0
0,0,0,0,0,0,0,0,0,0,0,0,5059.73,0,0,3,1,2,7,407,1,0,1,District 1,SCO,Corporate Income,0
0,0,0,0,0,0,0,0,0,0,0,0,13500.78,0,0,3,1,2,7,545,1,0,1,District 1,COR,Corporate Income,0
0,0,1,0,0,0,0,1,0,0,0,0,9753.71,0,0,3,1,3,7,568,0,0,1,District 13,COR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,156.33,0,0,4,3,0,7,-1,4,0,0,District 7,SCO,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,11040.3,0,0,4,2,0,7,-1,4,0,0,District 7,COR,Corporate Income,0
1,0,0,1,0,0,0,1,0,0,0,0,456.18,8019,0.63,4,4,0,7,362,4,0,1,District 13,SCO,Corporate Income,0
1,0,0,1,1,0,0,0,0,0,0,376,5943.9,25542.67,834.66,4,3,0,7,514,4,0,1,District 16,COR,Corporate Income,0
0,0,0,0,0,0,0,1,0,0,0,0,955.89,0,0,4,2,2,7,235,2,0,1,District 0,SCO,Corporate Income,0
0,0,0,0,0,0,0,1,0,0,0,0,86.1,0,0,4,3,2,7,115,2,0,1,District 13,SCO,Corporate Income,1
0,0,1,0,0,0,0,1,0,0,0,0,440.09,0,0,4,3,4,7,341,0,0,1,District 2,COR,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,71.5,0,0,5,4,0,7,654,5,0,1,District 16,COR,Corporate Income,1
0,0,0,1,2,0,0,0,0,0,0,89484.19,18724.68,0,0,5,4,0,7,70,5,0,1,District 0,COR,Corporate Income,0
0,0,0,1,0,0,0,0,0,0,0,0,194,0,0,5,4,0,7,473,5,0,1,District 1,SCO,Corporate Income,1
1,0,0,1,0,0,0,1,0,0,0,0,8194.79,7099.77,500,5,5,0,7,132,5,0,1,District 4,COR,Corporate Income,0
0,0,0,1,1,0,0,0,0,0,0,-15105.48,11206.09,0,0,6,4,0,7,-1,6,0,0,District 1,COR,Corporate Income,1
0,0,1,0,0,0,0,1,0,0,0,0,3162.02,0,0,6,5,6,7,1,0,0,1,District 13,COR,Corporate Income,0
0,0,0,1,2,0,0,1,0,0,0,53806.27,250796.6,0,0,8,6,0,7,402,8,0,1,District 8,COR,Corporate Income,0
0,0,0,1,0,0,0,1,0,1,0,0,7520.23,0,0,1,1,0,7,-1,1,1,0,District 4,PAR,Corporate Income,0
0,0,0,1,0,0,0,1,0,1,0,0,16875.04,0,0,1,1,0,7,131,1,1,1,District 16,COR,Corporate Income,0
0,0,0,1,0,0,0,0,0,0,0,0,9243.49,0,0,2,2,0,7,2233,2,0,1,District 0,PAR,Pass Through,0
0,0,0,1,0,0,0,1,0,0,0,0,11501.1,0,0,2,2,0,7,3,2,0,1,District 0,PAR,Pass Through,0
0,0,0,0,0,0,0,1,0,0,0,0,91.6,0,0,2,2,1,7,-1,1,0,0,District 9,PAR,Pass Through,0
0,0,1,0,0,0,0,0,0,0,1,0,30,0,0,2,1,2,7,245,0,0,1,District 1,TRS,Pass Through,0
1,0,0,1,0,0,0,1,0,0,0,0,548.31,41592,20991,1,1,0,7,-1,1,0,0,District 1,LLC,Sales,0
1,0,0,1,2,0,0,0,0,0,0,84189,8056.07,3649,3649,1,1,0,7,44,1,0,1,District 1,COR,Sales,0
0,0,1,0,0,0,0,1,0,0,0,0,1797.68,0,0,2,1,2,7,483,0,0,1,District 16,PAR,Sales,0
0,0,0,1,0,0,0,0,0,0,1,0,9915.02,0,0,3,1,0,7,8,3,0,1,District 1,SCO,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,176.29,0,0,3,3,0,7,97,3,0,1,District 16,COR,Sales,0
0,0,0,0,0,0,0,1,0,0,0,0,72.72,0,0,3,2,1,7,299,2,0,1,District 2,SCO,Sales,0
0,0,0,1,0,0,0,0,0,0,0,0,16009.74,0,0,4,2,0,7,709,4,0,1,District 1,COR,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,6581.74,0,0,4,4,0,7,132,4,0,1,District 2,SCO,Sales,0
1,0,0,1,1,0,0,0,0,0,0,0,12249.28,42900,143.82,4,3,0,7,1764,4,0,1,District 1,COR,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,129.36,3435,3435,4,2,0,7,999,4,0,1,District 7,SCO,Sales,1
1,0,0,1,0,0,0,1,0,0,0,0,2209.03,3382,24,4,4,0,7,109,4,0,1,District 0,LLC,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,51.96,697.96,9.52,4,3,0,7,67,4,0,1,District 2,SCO,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,189.74,3969,1981.68,4,3,0,7,329,4,0,1,District 7,SCO,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,11405.03,11298.3,76.93,4,3,0,7,84,4,0,1,District 7,SCO,Sales,0
1,0,0,1,0,0,0,1,0,0,1,0,1920.57,9602.63,10.25,4,3,0,7,53,4,0,1,District 13,PAR,Sales,0
1,0,0,0,0,0,0,0,0,0,1,0,201.67,4283,168.91,4,2,2,7,-1,2,0,0,District 1,COR,Sales,0
0,0,1,0,2,0,0,0,0,0,0,308754,107066.25,0,0,4,1,4,7,931,0,0,1,District 1,PAR,Sales,0
0,0,1,0,0,0,0,1,0,0,0,0,507.52,0,0,4,1,4,7,7,0,0,1,District 16,COR,Sales,0
0,0,1,0,0,0,0,1,0,0,0,0,54.94,0,0,4,2,4,7,0,0,0,1,District 4,PAR,Sales,0
0,0,0,1,4,0,0,1,0,0,0,20270,134.54,0,0,5,3,0,7,431,5,0,1,District 4,COR,Sales,0
1,0,0,1,0,0,0,1,0,0,1,0,240.51,500,500,5,5,0,7,63,5,0,1,District 4,SCO,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,143.64,0,0,5,4,0,7,559,5,0,1,District 7,SCO,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,1174.16,0,0,5,3,0,7,48,5,0,1,District 2,PAR,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,692.58,500,500,5,5,0,7,87,5,0,1,District 2,COR,Sales,0
0,0,0,0,2,0,0,0,0,0,0,14611.41,3070.28,0,0,5,4,1,7,-1,4,0,0,District 1,SCO,Sales,1
1,0,0,0,0,0,0,1,0,0,0,0,101.58,1904,1904,5,2,1,7,781,4,0,1,District 2,PAR,Sales,1
1,0,0,0,1,0,0,0,0,0,0,0,2386.78,1373.45,148,5,3,1,7,1552,4,0,1,District 0,SCO,Sales,1
0,0,0,0,0,0,0,1,0,0,0,0,300.6,0,0,5,5,2,7,881,3,0,1,District 4,COR,Sales,0
1,0,0,0,0,0,0,1,0,0,0,0,486.25,500,500,5,4,2,7,163,3,0,1,District 13,SCO,Sales,0
1,0,0,0,0,0,0,1,0,0,0,0,3483.75,1317,8,5,2,4,7,-1,1,0,0,District 16,COR,Sales,0
1,0,1,0,0,0,0,1,0,0,0,0,370.16,663.64,93.86,5,3,5,7,49,0,0,1,District 16,SCO,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,252.99,7461,6.06,6,5,0,7,526,6,0,1,District 16,PAR,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,4580.7,3986,33.93,6,4,0,7,131,6,0,1,District 13,SCO,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,1223.47,1242.8,68.09,6,5,0,7,951,6,0,1,District 4,SCO,Sales,0
0,0,0,1,1,1,0,1,0,0,0,26611,49932.2,0,0,6,4,0,7,739,6,0,1,District 7,PAR,Sales,0
1,1,1,0,0,1,0,1,0,0,0,0,11723.72,500,200.6,6,3,6,7,544,0,0,1,District 7,SCO,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,3559.76,500,500,7,5,0,7,144,7,0,1,District 16,PAR,Sales,0
0,0,0,0,1,0,0,1,0,0,0,0,101.73,0,0,7,3,1,7,639,6,0,1,District 7,COR,Sales,0
1,0,0,0,0,0,0,1,0,0,0,0,4614.48,500,500,8,7,1,7,12,7,0,1,District 16,COR,Sales,0
1,0,0,0,0,0,0,1,0,0,0,0,1736.28,1745,4,8,5,1,7,101,7,0,1,District 0,SCO,Sales,0
1,0,0,0,0,0,0,1,0,0,0,0,50.68,500,500,8,4,2,7,832,6,0,1,District 0,PAR,Sales,0
1,0,0,0,0,0,0,1,0,0,0,0,965.31,500,500,8,4,2,7,96,6,0,1,District 2,SCO,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,34.33,101,49,2,1,0,7,54,2,1,1,District 7,IND,Sales,0
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,1,1,7,6,1,1,1,District 7,IND,Sales,0
1,0,0,1,1,0,0,0,0,1,0,49546,5792.86,63,25,4,3,0,7,-1,4,1,0,District 1,SCO,Sales,0
0,0,0,1,0,0,0,1,1,0,0,0,52.96,0,0,6,5,0,7,278,6,1,1,District 7,COR,Sales,0
0,0,0,0,0,0,0,1,0,0,0,0,415.44,0,0,7,4,6,7,40,1,1,1,District 7,PAR,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,236.3,0,0,2,2,0,7,664,2,0,1,District 7,GOV,Withholding,0
1,0,0,1,0,0,0,1,0,0,0,0,26235.14,41743.94,193.3,2,1,0,7,639,2,0,1,District 13,GOV,Withholding,0
1,0,0,1,0,0,1,1,0,0,1,0,2050.23,4194.09,11.86,2,2,0,7,31,2,0,1,District 7,NON,Withholding,0
1,0,0,1,0,0,0,0,0,0,0,0,1327.09,1295.7,679.8,3,1,0,7,-1,3,0,0,District 1,SCO,Withholding,0
1,0,0,1,0,0,0,1,0,0,0,0,900.1,600,540,3,2,0,7,-1,3,0,0,District 13,SCO,Withholding,0
1,0,0,1,0,0,0,1,0,0,0,0,75.83,2710,636.62,3,1,0,7,2658,3,0,1,District 8,COR,Withholding,0
