flngAuditYear,fstrFiling,fstrClassification,fintPreviousAudits,fstrIndustry,flngSiteCount,fcurTotalReceipts,fcurTaxableReceipts,fdblFoodSalesPercent,fdblLiquorSalesPercent,fdblDeductionsToReceipts,fdblResaleToReceipts,fcurInterstateToReceipts,fcurSalesTax,fcurUseTax,fcurAverageWages,flngCollectCount,flngYearsOpen,flngEmployeeCount,fdblReceiptsChangePercent,fdblUseTaxChangePercent,fblnHasWTHAccount,fblnHasCITAccount,fcurCITTotalIncome,fblnSmallBusiness,fblnInState,fblnNonFiler,fblnTargetOver150PerHour,flngAccountKey
2014,Monthly,3,0,Retail,1,196459.442,5120,0,0,1,0.2,0,308.4565,0,0,0,46,0,0.2,0,0,0,0,1,0,0,0,9715
2009,Monthly,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,9716
2014,Annual,4,1,Wholesale,9,1341475.422,1899839,0,0,0.5,0,0,63393.7857,0,908421.5525,4,10,52,-0.4,0,1,1,-3298153.5,1,0,0,0,9717
2011,Monthly,4,0,Unknown,2,23934.6818,90189,0,0,0.4,0,0,1346.7427,0,2636.0862,2,10,2,0,0,1,1,0,1,1,0,0,9718
2013,Monthly,4,0,Unknown,1,49338.6857,5374,0,0.1,0.9,0,0,490.6571,0,15341.825,1,0,9,0,0,1,1,0,1,1,0,0,9719
2009,Monthly,4,0,Unknown,2,190.2,0,1,0,0,0,0,4.3,0,9535.365,1,1,6,0,0,1,1,-106054,1,1,0,1,9720
2015,Quarterly,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,9167.16,0,0,1,0,0,1,1,344491,1,0,1,1,9721
2013,Monthly,4,0,Unknown,1,48808.55,36775,0,0.8,0.1,0,0,2835.45,0,5201.6575,5,3,1,0,0,1,1,-357,1,1,0,0,9722
2012,Monthly,4,1,Unknown,4,5895915.545,73018,0,0,1,0.1,0,6076.3587,44.4924,14883,1,77,0,-0.2,0.1,1,1,56629800.5,1,0,0,0,9723
2015,Monthly,4,0,Other,1,5218.1111,665,0,0,0.1,0,0,338.1111,31.4444,0,3,2,0,0,0,0,1,-15923.5,1,1,0,0,9724
2014,Annual,3,0,Wholesale,1,791568.725,2721,0,0,1,0.4,0,40.725,44.35,213023.9812,2,3,0,0.1,0,1,1,5051963.5,1,0,0,0,9725
2010,Monthly,4,0,Unknown,1,10269.5588,5339,0,0.2,0.2,0,0,529.3725,0,7030.825,0,23,2,-0.1,0,1,1,12365,1,1,0,0,9726
2005,Monthly,4,0,Unknown,1,8.186,352.41,0,0,0,0,0,0,1512.4883,12512707.8,0,36,870,0,0,1,1,-16975812,0,1,0,0,9727
2010,Monthly,4,0,Unknown,69,54956.3552,66743.27,0,0,0.1,0,0,3803.7847,0,0,0,4,0,-0.2,0,0,1,0,1,0,0,0,9728
2014,Annual,4,0,Retail,1,232916.3548,2487,0,0,1,0.5,0,152.4516,0,24820,2,8,1,-0.7,0,1,1,93819.5,1,1,0,0,9729
2008,Annual,4,0,Unknown,1,33367849.52,530748,0,0,1,0,0,77441.2857,9371.1785,22161046.73,0,46,1836,-0.1,-0.1,1,1,31104122,0,1,0,0,9730
2011,Monthly,4,0,Unknown,1,116034.483,10439,0,0,0.7,0,0,2231.7881,527.0169,422059.8212,0,31,0,-0.1,1,1,1,53465.5,1,1,0,0,9731
2015,Monthly,4,0,Retail,1,247250.9691,19393,0,0,0.8,0,0,2651.7962,0,124109.044,1,17,9,-0.2,0,1,1,195414.5,1,1,0,0,9732
2016,Monthly,4,0,Unknown,1,13981.2758,6124,0,0,0.1,0,0,1113.1379,0,0,0,0,0,0,0,1,1,0,1,0,1,0,9733
2009,Monthly,4,0,Unknown,1,135415.6774,0,0,0,0.6,0,0,4018.3225,17.8387,0,0,0,0,0,0,1,1,0,1,0,1,0,9734
2014,Quarterly,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,253505.3062,0,1,29,0,0,1,1,42048,1,0,1,1,9735
2009,Monthly,4,1,Unknown,1,128696.7319,59709,0,0,0.6,0,0,3017.4548,180.2577,1836248.5,0,26,123,-0.3,-0.3,1,1,1221087,1,1,0,0,9736
2015,Monthly,4,0,Technology,1,1011740.692,113986,0,0,1,0,0,1573.1538,0,371381.005,4,2,18,0,0,1,1,114757.5,1,0,0,0,9737
2010,Monthly,4,0,Unknown,4,261128.8333,0,0,0,0.8,0.4,0,3144.9821,4.5357,588905.0175,1,6,0,-0.2,-0.3,1,1,-6161202.5,1,0,0,0,9738
2009,Monthly,4,1,Unknown,1,236450.7142,594914,0,0,0.5,0,0,11187.3571,0,183897.5,0,3,0,0,0,1,1,34334,1,0,1,1,9739
2009,Annual,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,209596,0,0,6,0,0,1,1,60193.5,1,1,1,1,9740
2015,Annual,3,0,Construction,1,7722.303,2800,0,0,0,0,0,455.4612,0,0,3,29,0,-0.2,0,0,1,0,1,0,0,0,9741
2012,Annual,4,3,Unknown,32,23051455.3,19724613,0,0,0.1,0,0,1602345.015,4531.3863,7177817.358,1,8,1518,-0.2,0.5,1,1,0,0,0,0,1,9742
2010,Monthly,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,124704.5,0,0,0,0,0,1,1,28242,1,1,1,0,9743
2014,Annual,4,2,Unknown,1,1462430.357,316001,0,0,0.6,0.4,0,47848.6883,0,985200.5662,0,9,109,-0.4,0,1,1,0,1,0,0,0,9744
2015,Monthly,4,0,Hotel,1,20038.6172,9525,0,0.3,0.1,0,0,1617.9135,0,12558.75,3,32,0,0.7,0,1,1,-10637,1,1,0,1,14953
2012,Quarterly,3,0,Unknown,1,224595.58,1324,0,0,1,0.7,0,346.6046,3.1,25334.7375,0,4,0,-0.2,-0.4,1,1,0,1,0,0,0,14954
2011,Monthly,3,1,Unknown,1,52332.8333,37254,0,0,0.2,0,0,2680.574,0,25338.385,0,5,0,0,0,1,0,0,1,0,0,1,14955
2010,Annual,1,0,Unknown,1,439969.0689,0,0,0,0.5,0,0,9584.7375,0.3103,0,0,0,0,0,0,1,1,-2472533,1,0,1,0,14956
2012,Monthly,4,1,Unknown,1,657493.5227,33697,0,0,0.8,0.4,0,10441.053,2000.909,726381.4737,1,34,61,-0.1,0.2,1,1,5358352.5,1,0,0,0,14957
2014,Monthly,4,0,Retail,1,516401.537,121640,0,0,0.8,0.1,0.5,9412.537,180.3148,0,1,2,58,0,0,1,1,0,1,1,0,1,14958
2013,Monthly,2,0,Technology,1,0,0,0,0,0,0,0,0,315.4492,6164349.368,0,9,152,0,0.3,1,1,-36908.5,1,1,0,0,14959
2014,Monthly,4,0,Retail,1,235137.1379,110731,0,0,0.1,0,0,17465.4137,20.6781,59261.455,0,5,14,0,-0.3,1,1,0,1,0,0,0,14960
2011,Annual,4,0,Unknown,1,8543.7222,12555,0.8,0,0,0,0,139.4627,0,30048.6887,4,6,20,-0.4,0,1,1,0,1,0,0,0,14961
2012,Monthly,4,0,Unknown,1,8164.4444,4850,0,0.3,0.1,0,0,505.6969,0,14883,1,7,0,-0.2,0,1,0,0,1,1,0,0,14962
2011,Monthly,4,0,Unknown,1,895716.0277,5247,0,0,1,0,0,200.8055,0,0,0,0,0,0,0,1,1,1115031,1,0,1,0,14963
2013,Annual,4,0,Unknown,2,372261.5,0,0,0,0.1,0,0,25576.2857,151.3214,29766,0,0,0,0,0,1,1,0,1,1,1,0,14964
2009,Monthly,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,14965
2014,Monthly,4,0,Unknown,1,226267.2187,96995,0.1,0,0.3,0,0,17948.75,0,0,1,1,4,0,0,1,1,-1138,1,1,0,0,14966
2015,Monthly,4,0,Retail,1,62692.1575,55272,0.3,0.3,0.2,0,0,3229.4121,0,20068.75,5,22,3,0,0,1,1,-901,1,1,0,0,14967
2009,Annual,3,0,Unknown,1,9636.238,355,0,0,0,0,0,585.3342,0,43470.1825,2,8,0,1.6,0,1,0,0,1,0,0,0,14968
2013,Annual,4,1,Manufacturing,1,23050730.44,0,0,0,1,0.3,0,0,357.1971,2275747.051,0,25,92,0,-0.1,1,1,0,1,0,0,0,14969
2015,Annual,4,1,Hotel,106,12678452.49,13056628,0,0,0.1,0,0,945142.8864,14007.3333,11291633.31,6,38,0,0,-0.1,1,1,0,1,0,0,0,14970
2013,Quarterly,3,0,Unknown,1,310235.2857,0,0,0,1,0,0,0,0,76590.6712,0,0,1,1,0,1,1,0,1,0,0,1,14971
2015,Annual,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,14972
2012,Annual,4,0,Unknown,8,592318.8076,173188,0,0,0.1,0,0,42402,84.5384,29766,0,0,0,0,0,1,1,0,1,0,1,1,14973
2012,Monthly,4,0,Unknown,1,0,0,0,0,0,0,0,0,5260.4047,6034216.384,5,19,602,0,-0.4,1,1,48416,0,1,0,0,14974
2014,Annual,1,0,Unknown,1,0,0,0,0,0,0,0,0,0,14883,0,0,0,0,0,1,1,0,1,0,1,1,14975
2011,Monthly,4,1,Unknown,1,56946.045,62040,0,0,0.1,0,0,3483.4669,0,51177.3975,1,36,0,-0.1,0,1,1,-61688,1,1,0,0,14976
2011,Monthly,4,1,Unknown,1,5715780.096,38094,0,0,1,0,0,2887.9304,2341.9478,4601627.294,2,76,0,-0.1,-0.4,1,1,48615444.5,1,1,0,1,14977
2013,Monthly,4,0,Other,1,40969.875,48253,0,0,0.4,0,0,1597.9375,0,9438.4514,0,1,0,0,0,1,1,3737.5,1,1,0,0,14978
2011,Annual,2,1,Unknown,1,0,0,0,0,0,0,0,0,0,433033.385,0,8,16,0,0,1,1,6229.5,1,1,1,0,14979
2013,Annual,4,2,Retail,18,4039216.942,666646,0,0,0.7,0.1,0,108877.5683,2329.7697,793078.2137,1,26,0,0.1,0.9,1,1,0,1,0,0,1,14980
2012,Annual,4,0,Unknown,6,1017421.52,558410,0,0,0.1,0,0,56806.4959,183.7479,335397.4862,0,63,46,0.1,0.1,1,1,75143,1,1,0,0,14981
2010,Monthly,4,0,Unknown,1,634009.4018,25909,0,0,0.9,0,0,2364.0467,1.7383,132811.02,0,34,0,0,0,1,1,69632.5,1,1,0,0,14982
2014,Monthly,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,14883,1,0,0,0,0,1,0,0,1,0,1,1,14983
2010,Monthly,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,175631.5,0,0,21,0,0,1,1,278,1,0,1,0,14984
2012,Monthly,3,0,Unknown,1,655951.2765,23595,0,0,1,0.8,0,1355.1063,0,28817.5233,0,1,2,0,0,1,1,0,1,0,0,0,14985
2011,Monthly,4,0,Unknown,1,334845.7166,249656,0.1,0,0.4,0,0,14038.9916,0,18919,0,9,10,-0.1,0,1,1,-81651,1,1,0,0,14986
2016,Monthly,4,0,Unknown,1,86843.875,125498,0,0,0.3,0.2,0,5439.8125,0,0,0,0,0,0,0,0,1,0,1,0,1,0,14987
2015,Monthly,4,3,Retail,1,1729130.143,1059048,0.3,0,0.7,0,0,8637.7795,7957.6428,612404.3925,6,7,71,0.5,2.7,1,0,0,1,0,0,1,14988
2011,Monthly,1,1,Unknown,1,46590.1129,36882,0,0,0.1,0,0,2694.798,0,0,0,3,1,0,0,0,1,0,1,0,0,1,14989
2011,Monthly,4,2,Unknown,1,356999.9693,284789,0.1,0,0.3,0,0,18165.8469,0,16297.0625,1,6,0,0,0,1,1,46282.5,1,1,0,1,14990
2013,Monthly,4,0,Retail,1,54368,67148,0,0.7,0.1,0,0,4498.0259,0,7150,1,4,3,-0.1,0,1,1,15274.5,1,1,0,1,14991
2015,Monthly,4,0,Unknown,1,229183,0,0,0,1,0.1,0.8,251.5555,0,35922.43,1,0,4,0,0,1,1,0,1,1,1,0,14992
2014,Monthly,4,1,Manufacturing,1,322777.2875,0,0,0,1,0.1,0,1028.3006,0,161823.9062,5,15,10,0.3,0,1,1,-70045,1,1,0,0,14993
2014,Quarterly,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,14994
2010,Annual,1,1,Unknown,1,18948.5789,0,0,0,0.9,0,0,159.331,0,0,0,2,0,0,0,0,1,-777043,1,0,0,0,14995
2012,Monthly,3,1,Unknown,1,168478.4045,162102,0,0,0.3,0,0,7167.709,0,22833.7325,0,18,0,-0.2,0,1,1,821336.5,1,0,0,0,14996
2008,Annual,4,0,Unknown,1,742698.6666,0,0,0,1,0,0,0,0,928081.6666,0,1,0,0,0,1,1,0,1,1,0,0,14997
2010,Annual,3,0,Unknown,1,36109.258,573,0,0,0,0,0,394.7245,0,0,0,6,0,12.3,0,0,0,0,1,0,0,0,14998
2013,Monthly,4,0,Unknown,1,241002.1311,0,0,0,1,0,0,663.9344,0,224886.4162,0,14,4,-0.1,0,1,1,77480,1,1,0,0,14999
2011,Annual,4,0,Unknown,1,7.619,0,0,0,0,0,0,0,21,29766,2,12,0,1,1,1,1,-86471786,1,1,0,1,15000
2015,Monthly,4,0,Unknown,1,68130.5454,41429,0,0,0.7,0,0,1947.0303,0,0,0,0,6,0,0,1,1,0,1,1,1,0,15001
2015,Monthly,4,0,Other,1,5816.6708,6078,0,0,0.1,0,0,371.9568,0,0,8,5,0,-0.2,0,0,1,56577,1,1,0,0,15002
2012,Monthly,3,0,Unknown,1,1503337.49,747696,0,0,0.9,0.1,0,7482.7634,134.0673,876010.8262,1,5,3,-0.4,-0.6,1,0,0,1,0,0,1,15003
2009,Monthly,3,0,Unknown,1,246370.4791,33517,0,0,0.9,0,0,1334.6145,0,0,0,38,0,-0.1,0,0,1,0,1,0,0,0,15004
2011,Annual,4,0,Unknown,1,6169330.895,2110,0,0,1,0.2,0,137.3157,404.3157,649068.3687,1,28,60,0.4,0.2,1,1,3157821.5,1,1,0,0,15005
2010,Annual,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,14883,0,0,4,0,0,1,1,0,1,1,1,0,15006
2014,Monthly,2,0,Manufacturing,1,0,0,0,0,0,0,0,0,4030.5064,11413679.16,2,57,1302,0,0,1,1,0,0,1,0,0,15007
2014,Monthly,4,0,Other,1,95031.1333,88908,0,0,0.3,0,0,4624.65,0,57462.4175,2,2,9,0,0,1,1,-75855,1,1,0,0,15008
2011,Annual,1,0,Unknown,1,798945.5,0,0,0,1,0,0,0,0,29766,0,23,0,-0.3,0,1,0,0,1,0,0,0,15009
2010,Quarterly,3,0,Unknown,1,0,0,0,0,0,0,0,0,466.2352,322036.8425,0,19,0,0,-0.3,1,1,1903674.5,1,0,0,0,15010
2011,Monthly,4,0,Unknown,1,69608.3508,528,0,0,0.8,0.2,0,725.3508,0,67050.7175,0,39,0,0.2,0,1,0,0,1,1,0,1,15011
2012,Monthly,4,0,Unknown,1,246668.9428,1693,0,0,1,0,0.2,132.1714,8.4,40456.1637,0,3,6,-0.1,-0.1,1,1,86149.5,1,1,0,0,15012
2012,Monthly,4,1,Unknown,1,65517.3863,43568,0,0,0.1,0,0,5517.5151,0,50113.5787,0,10,24,-0.3,0,1,1,207052,1,1,0,1,15013
2012,Annual,4,0,Unknown,1,370775.6428,10717,0,0,0.9,0,0.3,1478.4285,0,242109.514,1,1,21,0,0,1,1,-171046,1,0,0,0,15014
2010,Monthly,4,0,Unknown,1,20238.2307,21013,0,0.1,0.1,0,0,1459.485,149.7115,0,0,2,0,0,0,1,0,0,1,0,0,0,15015
2013,Monthly,4,0,Unknown,1,262159.826,0,0,0,0.2,0,0,15579.6521,0,0,0,0,8,0,0,1,1,0,1,0,1,0,15016
2006,Monthly,3,1,Unknown,1,547754.4333,392992,0,0,0.1,0,0,31661.5333,9725.3666,0,0,21,7,0,0,1,1,0,1,0,0,0,15017
2011,Monthly,4,1,Unknown,3,5456155.813,0,0,0,1,0,0,16.8013,1444.6979,25230483.26,0,6,0,-0.4,-0.3,1,1,0,1,0,0,0,15018
2014,Monthly,4,0,Hotel,1,19057.9183,15669,0,0,0.1,0,0,1559.2244,0,4201.2066,1,2,2,0,0,1,1,19521.5,1,1,0,0,15019
2016,Monthly,4,0,Retail,1,54894,29506,0,0,0.3,0,0,2500.9342,0,66970.8333,1,8,5,0,0,1,1,61359,1,1,0,0,15020
2015,Annual,3,0,Unknown,1,427665.7368,233011,0,0,0.3,0.3,0,18808.2631,98.3947,83283.32,0,1,10,0,0,1,1,0,1,0,0,0,15021
2011,Monthly,4,0,Unknown,1,264858.8468,117172,0,0,0.5,0,0,8461.8828,0,290346.7412,0,19,25,-0.1,0,1,1,-14700,1,1,0,0,15022
2011,Monthly,3,0,Unknown,1,487826.8571,0,0,0,1,0,0.9,0,0,28629.0625,0,1,1,0,0,1,1,-3705344,1,0,1,0,15023
2013,Monthly,4,0,Manufacturing,1,0,0,0,0,0,0,0,0,7315.8344,736187.5537,0,24,0,0,-0.2,1,1,0,1,1,0,0,15024
2012,Monthly,4,0,Unknown,2,50721.75,76467,0,0.1,0.1,0,0,4197.9924,0,33708.608,0,13,0,-0.3,0,1,1,-24522,1,1,0,1,15025
2009,Annual,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,418577.125,0,0,0,0,0,1,1,-69670.5,1,1,1,1,15026
2016,Monthly,3,0,Unknown,1,5181.6,0,0,0,0,0,0,321,0,62692.5762,0,0,1,0,0,1,0,0,1,0,1,1,15027
2012,Annual,4,0,Unknown,14,2081050.633,1134496,0,0,0.1,0,0,153495.0408,1915.8877,14883,0,6,351,-0.2,0.6,1,1,0,1,0,0,0,15028
2010,Annual,3,1,Unknown,1,103099.25,0,0,0,0.3,0,0,4332.3333,37027.1666,0,4,29,0,-0.2,-0.3,1,1,450951730.5,1,0,0,0,15029
2012,Annual,4,0,Unknown,1,409788.2272,372221,0,0,0.1,0,0,33753.5783,78.9772,14883,0,12,0,0,-0.4,1,1,6156585.5,1,0,0,0,15030
2013,Monthly,4,0,Unknown,1,164043.8623,47031,0,0,0.7,0,0,4595.2536,0,136097.0662,0,20,11,0.5,0,1,1,-3073.5,1,1,0,0,15031
2011,Annual,4,2,Unknown,1,42457637.18,49183257,0,0,0.1,0,0,2846950.675,0,2659.45,1,3,1,0,0,1,0,0,1,0,0,0,15032
2011,Annual,3,0,Unknown,1,43552.913,7112,0,0,1,0.1,0,127.7934,0,29766,0,6,0,-0.7,0,1,1,-30543,1,0,0,0,15033
2012,Monthly,4,0,Unknown,2,53555.5,58866,0,0,0.1,0,0,3831.4333,0,38679.7175,1,5,3,-0.1,0,1,1,58833,1,1,0,0,15034
2011,Annual,4,0,Unknown,1004,5805115.783,4544974,0.9,0,0.1,0,0,60771.5304,8033.6347,4455187.305,1,75,240,0.1,0,1,1,67084263.5,1,0,0,0,15035
2010,Monthly,3,0,Unknown,1,37273.9782,23833,0,0,0.1,0,0,1953.8023,0,87860.5137,2,3,0,0,0,1,1,-7917092,1,0,0,0,15036
2014,Monthly,2,0,Technology,1,0,0,0,0,0,0,0,0,1624.8219,2689224.621,3,4,237,0,0,1,0,0,1,0,0,0,15037
2015,Monthly,4,0,Unknown,1,901591.6956,10520,0,0,1,0,0.9,2836.913,0,0,0,0,0,0,0,0,1,0,1,1,1,0,15038
2010,Annual,4,0,Unknown,1,6307.7777,0,0.1,0,0.9,0,0,12.8333,0,0,0,0,2,0,0,1,1,0,1,1,1,0,15039
2012,Monthly,4,0,Unknown,1,306549.9487,224506,0.2,0,0.2,0,0,16547.7948,0,30864.65,3,4,0,0,0,1,1,6614,1,1,0,1,15040
2010,Monthly,4,0,Unknown,1,44222.3142,29354,0,0,0.7,0,0,1010.2,0,16674.6412,2,10,5,-0.2,0,1,1,62787,1,1,0,1,15041
2016,Monthly,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,15042
2013,Monthly,4,0,Unknown,1,36189.118,12598,0,0,0.5,0,0,1277.75,0,32836.8775,1,31,7,0.1,0,1,1,-14417.5,1,1,0,0,15043
2015,Monthly,4,0,Retail,2,845042.4242,418644,0.4,0,0.5,0,0,14353.002,0,0,2,47,65,-0.2,0,1,1,-36714,1,1,0,1,15044
2012,Monthly,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,415612.125,0,0,11,0,0,1,1,36694268.5,1,0,1,0,15045
2012,Annual,4,1,Unknown,1,1903813.896,361011,0,0,0.8,0,0,27173.5864,0,1355022.933,1,42,87,0,0,1,1,-812445,1,1,0,0,15046
2015,Monthly,1,0,Wholesale,1,0,0,0,0,0,0,0,0,0,59262.8175,1,0,1,0,0,1,1,0,1,0,1,1,15047
2013,Annual,4,0,Manufacturing,1,779758.3333,0,0,0,1,0.2,0,0,0,257553.8762,0,39,43,0.2,0,1,1,320041,1,0,0,0,15048
2014,Monthly,4,0,Admin,1,9385254.31,0,0,0,1,0,0,197.8275,332.7931,1928496.75,2,8,137,-0.7,1,1,1,113850.5,1,1,0,0,15049
2013,Quarterly,3,0,Construction,1,218836.7731,383,0,0,1,0,0,512.6288,0,182913.6212,1,18,15,-0.2,0,1,1,-49280.5,1,0,0,0,15050
2011,Monthly,3,0,Unknown,1,100100.6302,55611,0,0,0.1,0,0,5767.6807,0,0,0,16,0,-0.2,0,0,1,1327002,1,0,0,0,15051
2011,Monthly,4,0,Unknown,1,88159.5238,101547,0,0.6,0.2,0,0,5311.4126,0,8999.61,0,2,4,0,0,1,1,53033,1,1,0,1,15052
2014,Monthly,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,695737.8587,1,8,0,0,0,1,1,23448670,1,0,0,1,15053
2011,Annual,4,0,Unknown,2,804440.0333,0,0,0,1,0,0,1783.9666,375.4666,14191.85,0,0,3,0,0,1,1,1814419,1,1,1,1,15054
2009,Quarterly,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,75544.75,0,0,32,0,0,1,1,113651,1,0,1,1,15055
2013,Annual,1,0,Unknown,1,4927,6552,0,0,0,0,0,290.1739,0,29766,0,1,0,0,0,1,1,0,1,0,0,0,15056
2013,Monthly,4,0,Unknown,1,56177.1052,20425,0,0,0.1,0,0,4095.8421,0,29766,1,1,13,0,0,1,1,-157145,1,1,0,0,15057
2010,Annual,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,118825.5,1,1,1,0,15058
2012,Annual,4,0,Unknown,1,5581.6875,9042,0,0,0.2,0,0,406.0696,0,29766,0,14,0,1,0,1,1,0,1,0,0,0,15059
2012,Annual,3,0,Unknown,1,12913529.3,6447,0,0,1,0.1,0,138.8677,0,111627.1162,1,17,1,-0.7,0,1,1,-56739267,1,0,0,0,15060
2011,Monthly,3,0,Unknown,1,16723.8666,0,0,0,0.1,0,0,981.9566,0,131081.564,1,1,7,0,0,1,1,0,1,0,1,1,15061
2012,Monthly,4,0,Unknown,1,74081.238,21375,0,0,0.5,0,0,2790.6269,0,49651.2075,0,11,5,0.1,0,1,1,25137,1,1,0,0,15062
2013,Annual,4,0,Wholesale,1,63972859.2,970834,0,0,1,0,0.8,18332,290.3518,207901.135,1,2,59,0,0,1,1,-1028406.333,1,1,0,0,15063
2014,Monthly,4,0,Retail,1,471755.4931,14001,0,0,0.9,0.1,0.5,3712.9041,0,68566.2875,0,10,7,-0.2,0,1,1,239192,1,0,0,0,15064
2011,Monthly,1,1,Unknown,1,365720.0666,34783,0,0,0.2,0.1,0,18508.479,0,40878.3125,0,4,1,-0.1,0,1,0,0,1,0,0,1,15065
2014,Monthly,4,0,Hotel,1,235268.62,180928,0,0,0,0,0,15765.5,0,238785.3287,0,14,70,-0.1,0,1,1,-59425.5,1,1,0,0,15066
2011,Monthly,4,0,Unknown,2,257687.3596,107332,0,0,0.5,0.3,0,11118.832,39.9561,58003.9237,1,17,4,-0.2,9.2,1,1,3870952.5,1,0,0,0,15067
2013,Monthly,4,0,Unknown,1,67386.9687,417222,0,0,0.1,0,0,4890.0312,68.0312,29766,6,2,0,0,0,1,0,0,1,1,0,1,15068
2010,Annual,4,1,Unknown,4,2111690.413,1460379,0,0,0.2,0,0,131766.436,0,595211.7587,0,28,0,-0.2,0,1,1,0,1,0,0,0,15069
2010,Monthly,4,0,Unknown,1,28375.7708,13528,0,0,0.2,0,0,2152.1947,0,23512.98,1,2,6,0,0,1,1,-70810.5,1,1,0,0,15070
2013,Annual,4,0,Manufacturing,1,1561379.478,4691,0,0,1,0,0,412.9191,0,0,2,4,0,-0.4,0,0,1,0,1,1,0,0,15071
2013,Monthly,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,15072
2014,Monthly,4,0,Hotel,3,128150.0545,287889,0,0,0.1,0,0,11170.7454,0,26247.82,2,1,0,0,0,1,0,0,1,1,1,0,15073
2010,Quarterly,4,0,Unknown,1,14215.6122,14272,0,0,0.1,0,0,1090.6938,0,184985.5,0,16,16,0,0,1,1,26131,1,1,0,0,15074
2010,Monthly,3,0,Unknown,1,35276.0882,16515.52,0,0,0,0,0,2162.0556,5.7843,0,0,15,0,-0.2,-0.4,0,1,0,1,0,0,0,15075
2014,Annual,4,3,Manufacturing,13,5279513.608,7112477,0,0,0.1,0,0,368576.0261,775.6862,1930446.598,4,11,233,-0.3,-0.2,1,1,853289428,1,0,0,0,15076
2011,Monthly,3,0,Unknown,1,484146.875,53084,0,0,0.9,0,0,1523.7333,1.2833,60796.7112,2,6,0,0.4,1,1,1,0,1,0,0,1,15077
2013,Monthly,4,0,Unknown,1,99587.6923,100873,0,0,0.2,0,0,4842.923,0,4000,0,0,1,0,0,1,1,0,1,1,1,1,15078
2009,Annual,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,249499.125,0,0,35,0,0,1,1,127095,1,1,1,1,15079
2015,Monthly,4,0,Unknown,1,26545.2068,4490,0,0,0.7,0,0,607.3448,0,0,0,0,0,0,0,0,1,0,1,0,1,0,15080
2010,Quarterly,4,0,Unknown,1,8053.5517,6252,0,0,0.5,0,0,230.3275,0,0,0,15,0,-0.2,0,0,0,0,1,1,0,0,15081
2011,Monthly,4,0,Unknown,1,880827.2941,2247,0,0,1,0,0,47.1176,0,390108.1987,0,2,0,0,0,1,1,0,1,1,0,0,15082
2012,Annual,4,1,Retail,1,4559072.129,2608582,0,0,0.5,0,0,211977.8939,2123.6818,2875508.466,1,32,334,-0.2,-0.4,1,1,838681,1,1,0,0,15083
2011,Monthly,4,2,Unknown,33,5513567.1,726224,0,0,0.9,0,0,25678.6343,186.2833,3499219.976,1,11,71,0,-0.4,1,1,81506354.5,1,0,0,0,15084
2011,Monthly,4,0,Unknown,1,43137.4601,48358,0,0.1,0.1,0,0,3535.7876,0,27402.88,2,7,20,-0.1,0,1,1,5156,1,1,0,1,15085
2014,Monthly,4,0,Retail,1,212965.782,7726,0,0,0.9,0.8,0,834.7564,158.3589,158038.955,0,4,16,-0.1,0.7,1,1,-3996127,1,0,0,0,15086
2013,Monthly,4,1,Unknown,1,13112.7831,9232,0,0,0.1,0,0,1104.1204,0,2384.0237,1,5,1,-0.1,0,1,1,1968.5,1,1,0,1,15087
2012,Monthly,1,0,Unknown,1,160439.3048,4546.43,0,0,0.8,0,0,1666.163,0,14883,0,3,1,-0.1,0,1,1,-74379.5,1,0,0,0,15088
2011,Monthly,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69867,1,1,1,1,15089
2011,Annual,4,0,Unknown,1,631030.2894,532248,0,0,0.1,0,0,51555.9824,74.1491,0,0,10,0,-0.1,-0.3,0,1,0,1,1,0,1,15090
2013,Monthly,4,0,Unknown,1,8097.1282,0,0,0.1,0.1,0,0,592.8846,0.1666,0,3,11,0,11.6,-0.7,1,1,0,1,1,0,1,15091
